,port_code,port_name
624,2499,"El Paso Cartage Control, El Paso, Texas"
625,2501,"San Diego, California"
626,2501,"San Diego, California"
627,2502,"Andrade, California"
628,2502,"Andrade, California"
629,2503,"Calexico, California"
630,2503,"Calexico, California"
631,2504,"San Ysidro, California"
632,2504,"San Ysidro, California"
633,2505,"Tecate, California"
634,2505,"Tecate, California"
635,2506,"Otay Mesa Station, California"
636,2506,"Otay Mesa, California"
637,2507,"Calexico-East, California"
638,2520,"Oceanside, California"
639,2520,"Oceanside, California"
640,2521,"El Centro, California"
641,2521,"El Centro, Oceanside, California"
642,2550,"Border Patrol Sector, El Centro, California"
643,2550,"Border Patrol Sector HQ, El Centro, California"
644,2551,"Indio California Border Patrol, Indio, California"
645,2551,"Indio California Border Patrol, Indio, California"
646,2552,"El Centrol California Border Patrol, El Centrol, California"
647,2552,"El Centro California Border Patrol, El Centro, California"
648,2553,"Riverside California Border Patrol, Riverside, California"
649,2553,"Riverside California Border Patrol, Riverside, California"
650,2554,"Calexico California Border Patrol, Calexico, California"
651,2554,"Calexico California Border Patrol, Calexico, California"
652,2566,"Port Stanley, ONT"
653,2566,"Port Stanley, ONT"
654,2582,"Otay-Cross Border User Fee Airport, San Diego, California"
655,2601,"Douglas, Arizona"
656,2601,"Douglas, Arizona"
657,2602,"Lukeville, Arizona"
658,2602,"Lukeville, Arizona"
659,2603,"Naco, Arizona"
660,2603,"Naco, Arizona"
661,2604,"Nogales, Arizona"
662,2605,"Phoenix, Arizona"
663,2606,"Sasabe, Arizona"
664,2607,"Sells, Arizona"
665,2608,"San Luis, Arizona"
666,2609,"Tucson, Arizona"
667,2610,"Sierra Vista, Arizona"
668,2610,"Sierra Vista, Arizona"
669,2611,"Yuma, Arizona"
670,2611,"Yuma, Arizona"
671,2620,"Flagstaff, Arizona"
672,2620,"Flagstaff, Arizona"
673,2621,"Kingman, Arizona"
674,2621,"Kingman, Arizona"
675,2641,"Cayuga, ONT"
676,2641,"Port Colborne, ONT"
677,2641,"Cayuga, ONT/Port Colborne, ONT"
678,2641,"Cayuga, ONT"
679,2641,"Port Colborne, ONT"
680,2641,"Cayuga, ONT/Port Colborne, ONT"
681,2643,"Rockport, ONT"
682,2643,"Rockport, ONT"
683,2645,"Dunnville, ONT"
684,2645,"Welland, ONT"
685,2645,"Dunnville, ONT/Welland, ONT"
686,2645,"Dunnville, ONT"
687,2645,"Welland, ONT"
688,2645,"Dunnville, ONT/Welland, ONT"
689,2649,"Thorold, ONT"
690,2649,"Thorold, ONT"
691,2650,"Border Patrol Sector, Tucson, Arizona"
692,2650,"Border Patrol Sector HQ, Tucson, Arizona"
693,2651,"Casa Grande Arizona Border Patrol, Casa Grande, Arizona"
694,2651,"Casa Grande Arizona Border Patrol, Casa Grande, Arizona"
695,2652,"Tucson Arizona Border Patrol, Tucson, Arizona"
696,2652,"Tucson Arizona Border Patrol, Tucson, Arizona"
697,2653,"Nogales Arizona Border Patrol, Nogales, Arizona"
698,2653,"Nogales Arizona Border Patrol, Nogales, Arizona"
699,2654,"Willcox Arizona Border Patrol, Willcox, Arizona"
700,2654,"Willcox Arizona Border Patrol, Willcox, Arizona"
701,2655,"Douglas Arizona Border Patrol, Douglas, Arizona"
702,2655,"Douglas Arizona Border Patrol, Douglas, Arizona"
703,2656,"Ajo Arizona Border Patrol, Why, Arizona"
704,2656,"Ajo Arizona Border Patrol, Why, Arizona"
705,2657,"Naco Border Patrol, Bisbee, Arizona"
706,2657,"Naco Border Patrol, Bisbee, Arizona"
707,2658,"Sonoita Arizona Border Patrol, Sonoita, Arizona"
708,2658,"Sonoita Arizona Border Patrol, Sonoita, Arizona"
709,2681,"Scottsdale User Fee Airport, Scottsdale, Arizona"
710,2681,"Scottsdale User Fee Airport, Scottsdale, Arizona"
711,2682,"Williams Gateway Airport, Mesa, Arizona"
712,2682,"Phoenix-Mesa Gateway Airport, Mesa, Arizona"
713,2699,"Nogales Cartage Control, Nogales, Arizona"
714,2704,"Los Angeles, California"
715,2704,"Los Angeles, California"
716,2705,"Santa Ana/Orange, Santa Ana, California"
717,2705,"Santa Ana/Orange, Santa Ana, California"
718,2706,"Bakersfield, California"
719,2706,"Bakersfield, California"
720,2707,"Port San Luis, California"
721,2707,"Port San Luis Harbor, Avila Beach, California"
722,2709,"Long Beach, California"
723,2709,"Long Beach, California"
724,2711,"El Segundo, California"
725,2712,"Ventura, California"
726,2712,"Ventura, California"
727,2713,"Port Hueneme, California"
728,2713,"Port Hueneme, California"
729,2714,"San Bernardino, California"
730,2714,"San Bernardino, California"
731,2715,"Capitan, California"
732,2715,"Capitan, California"
733,2719,"Morro Bay, California"
734,2719,"Morro Bay, California"
735,2720,"Los Angeles International Airport, Los Angeles, California"
736,2720,"Los Angeles International Airport, Los Angeles, California"
737,2721,"Ontario International Airport, Ontario, California"
738,2721,"Ontario International Airport, Ontario, California"
739,2722,"Las Vegas, NV"
740,2722,"Las Vegas, NV"
741,2755,"Los Angeles Alternate, Los Angeles, California"
742,2755,"Los Angeles Alternate, Los Angeles, California"
743,2770,"DHL Worldwide, Los Angeles, California"
744,2771,"Ogden-Allied, Los Angeles, California"
745,2772,"Gateway Freight Services Inc., Los Angeles, California"
746,2773,"Air Cargo Handling Services, Palm Springs, California"
747,2774,"Virgin Atlantic Cargo, Los Angeles, California"
748,2775,"TNT Express Worldwide, Los Angeles, California"
749,2775,"Fedex Corp, Los Angeles, California"
750,2776,"IBC Pacific, Los Angeles, California"
751,2776,"International Bonded Couriers (IBC), Los Angeles, California"
752,2777,"Micom, Ingelwood, California"
753,2779,"Los Angeles International Airport, Los Angeles, California"
754,2781,"Palm Springs User Fee, Palm Springs, California"
755,2781,"Palm Springs User Fee, Palm Springs, California"
756,2782,"San Bernardino International Airport, San Bernardino, California"
757,2782,"San Bernardino International Airport, San Bernardino, California"
758,2783,"Southern California Logistics Airport Victorville, California"
759,2783,"Southern California Logistics Airport, Victorville, California"
760,2786,"Meadows Field Airport, Bakersfield, California"
761,2787,"John Wayne User Fee Airport, Santa Ana, California"
762,2788,"Van Nuys User Fee Airport, Van Nuys, California"
763,2791,"DHL Hub, Los Angeles, California"
764,2795,"UPS, Ontario, California"
765,2795,"UPS, Ontario, California"
766,2801,"San Francisco International Airport, San Francisco, California"
767,2801,"San Francisco International Airport, San Francisco, California"
768,2802,"Eureka, California"
769,2802,"Eureka, California"
770,2803,"Fresno, California"
771,2803,"Fresno, California"
772,2805,"Monterey, California"
773,2809,"San Francisco, California"
774,2810,"Stockton, California"
775,2811,"Oakland, California"
776,2812,"Richmond, California"
777,2813,"Alameda, California"
778,2815,"Crockett, California"
779,2815,"Crockett, California"
780,2816,"Sacramento, California"
781,2817,"Redding, California"
782,2817,"Redding, California"
783,2818,"San Francisco IAP, San Francisco, California"
784,2818,"San Francisco IAP, San Francisco, California"
785,2819,"Ogden, Utah"
786,2819,"Ogden, Utah"
787,2820,"Martinez, California"
788,2820,"Martinez, California"
789,2821,"Redwood City, California"
790,2821,"Redwood City, California"
791,2822,"Provo, Utah"
792,2822,"Provo, Utah"
793,2823,"St. George, Utah"
794,2823,"St. George, Utah"
795,2827,"Selby, California"
796,2827,"Selby, California"
797,2828,"San Joaquin River, California"
798,2828,"San Joaquin River, California"
799,2829,"San Pablo Bay, California"
800,2829,"San Pablo Bay, California"
801,2830,"Carquinez Strait, California"
802,2830,"Carquinez Strait, California"
803,2831,"Suisun Bay, California"
804,2831,"Suisin Bay, California"
805,2833,"Reno, Nevada"
806,2833,"Reno, Nevada"
807,2834,"San Jose International, San Francisco, California"
808,2834,"San Jose International Airport, California"
809,2835,"Sacramento International Airport, Sacramento, California"
810,2850,"Border Patrol Sector, Dublin, California"
811,2850,"Border Patrol Sector HQ, Dublin, California"
812,2851,"Sacramento Border Patrol, Sacramento, California"
813,2851,"Sacramento Border Patrol, Sacramento, California"
814,2852,"Stockton California Border Patrol, Stockton, California"
815,2852,"Stockton California Border Patrol, Stockton, California"
816,2853,"Fresno California Border Patrol, Fresno, California"
817,2853,"Fresno California Border Patrol, Fresno, California"
818,2854,"Bakersfield California Border Patrol, Bakersfield, California"
819,2854,"Bakersfield California Border Patrol, Bakersfield, California"
820,2855,"San Luis Obispo Border Patrol, San Luis, Obispo, California"
821,2855,"San Luis Obispo Border Patrol, San Luis Obispo, California"
822,2870,"DHL Worldwide Express, San Francisco, California"
823,2871,"Aircargo Handling Services, San Francisco, California"
824,2872,"TNT Skypak, San Francisco, California"
825,2873,"IBC Pacific, Burlingame, California"
826,2881,"Sacramento International Airport, Sacramento, California"
827,2895,"Federal Express Courier Facility, Oakland, California"
828,2895,"Fedex Courier Hub Facility, Oakland, California"
829,2901,"Astoria, Oregon"
830,2901,"Astoria, Oregon"
831,2902,"Newport, Oregon"
832,2902,"Newport, Oregon"
833,2903,"Coos Bay, Oregon"
834,2903,"Coos Bay, Oregon"
835,2904,"Portland, Oregon"
836,2904,"Portland, Oregon"
837,2905,"Longview, Washington"
838,2905,"Longview, Washington"
839,2907,"Boise, Idaho"
840,2907,"Boise, Idaho"
841,2908,"Vancouver, Washington"
842,2908,"Vancouver, Washington"
843,2909,"Kalama, Washington"
844,2909,"Kalama, Washington"
845,2910,"Portland International Airport, Portland, Washington"
846,2910,"Portland International Airport, Portland, Washington"
847,2911,"Twin Falls, Idaho"
848,2911,"Twin Falls, Idaho"
849,2912,"Idaho Falls, Idaho"
850,2912,"Idaho Falls, Idaho"
851,2913,"Pueblo, Colorado"
852,2913,"Pueblo, Colorado"
853,2914,"Durango, Colorado"
854,2914,"Durango, Colorado"
855,2915,"Alamosa, Colorado"
856,2915,"Alamosa, Colorado"
857,2916,"Grand Junction, Colorado"
858,2916,"Grand Junction, Colorado"
859,2917,"Glenwood Springs, Colorado"
860,2918,"Craig, Colorado"
861,2919,"Brush, Colorado"
862,2920,"Cheyenne, Wyoming"
863,2921,"Casper, Wyoming"
864,2981,"Kingsley Field, Klamath Falls, Oregon"
865,2982,"Rogue Valley/Medford Airport, Medford, Oregon"
866,2983,"Hillsboro Airport, Hillsboro, Oregon"
867,2991,"Federal Express Courier, Portland, Oregon"
868,3001,"Seattle, Washington"
869,3001,"Seattle, Washington"
870,3002,"Tacoma, Washington"
871,3002,"Tacoma, Washington"
872,3003,"Aberdeen, Washington"
873,3003,"Aberdeen, Washington"
874,3004,"Blaine, Washington"
875,3004,"Blaine, Washington"
876,3005,"Bellingham, Washington"
877,3005,"Bellingham, Washington"
878,3006,"Everett, Washington"
879,3006,"Everett, Washington"
880,3007,"Port Angeles, Washington"
881,3007,"Port Angeles, Washington"
882,3008,"Port Townsend, Washington"
883,3008,"Port Townsend, Washington"
884,3009,"Sumas, Washington"
885,3010,"Anacortes, Washington"
886,3011,"Nighthawk, Washington"
887,3012,"Danville, Washington"
888,3013,"Ferry, Washington"
889,3014,"Friday Harbor, Washington"
890,3015,"Boundary, Washington"
891,3015,"Boundary, Washington"
892,3016,"Laurier, Washington"
893,3016,"Laurier, Washington"
894,3017,"Point Roberts, Washington"
895,3017,"Point Roberts, Washington"
896,3018,"Kenmore Air Harbor, Washington"
897,3018,"Kenmore Air Harbor, Washington"
898,3019,"Oroville, Washington"
899,3019,"Oroville, Washington"
900,3020,"Frontier, Washington"
901,3020,"Frontier, Washington"
902,3021,"South Bend-Raymond, Washington"
903,3022,"Spokane, Washington"
904,3022,"Spokane, Washington"
905,3023,"Lynden, Washington"
906,3023,"Lynden, Washington"
907,3024,"Wenatchee, Washington"
908,3024,"Wenatchee, Washington"
909,3025,"Metaline Falls, Washington"
910,3025,"Metaline Falls, Washington"
911,3026,"Olympia, Washington"
912,3026,"Olympia, Washington"
913,3027,"Neah Bay, Washington"
914,3028,"Yakima, Washington"
915,3028,"Yakima, Washington"
916,3029,"SeattleTacoma International Airport, Seattle, Washington"
917,3029,"Seattle-Tacoma International Airport, Seattle, Washington"
918,3030,"Pasco, Washington"
919,3030,"Pasco, Washington"
920,3050,"Border Patrol Sector, Blaine, Washington"
921,3050,"Border Patrol Sector HQ, Blaine, Washington"
922,3051,"Blaine Washington Border Patrol, Blaine, Washington"
923,3051,"Blaine Washington Border Patrol, Blaine, Washington"
924,3052,"Lynden Washington Border Patrol, Lynden, Washington"
925,3052,"Lynden Washington Border Patrol, Lynden, Washington"
926,3053,"Bellingham Border Patrol, Bellingham, Washington"
927,3053,"Bellingham Border Patrol, Bellingham, Washington"
928,3054,"Port Angeles Border Patrol, Port Angeles, Washington"
929,3054,"Port Angeles Border Patrol, Port Angeles, Washington"
930,3071,"UPS, Seattle, Washington"
931,3071,"UPS, Seattle, Washington"
932,3072,"Avion Brokers @ Seatac, Seatac, Washington"
933,3072,"Avion Brokers @ Seatac, Seatac, Washington"
934,3073,"DHL Worldwide Express, Seatac, Washington"
935,3073,"DHL Worldwide Express, Seatac, Washington"
936,3074,"Airborne Express @ Seatac, Seatac, Washington"
937,3074,"Airborne Express @ Seatac, Seatac, Washington"
938,3078,"Spokane International Airport, Spokane, Washington"
939,3079,"Boeing Field/King County Airport, Seattle, Washington"
940,3081,"Yakima Air Terminal, Yakima, Washington"
941,3082,"Grant County Airport, Moses Lake, Washington"
942,3082,"Grant County Airport, Moses Lake, Washington"
943,3095,"UPS Courier Hub, Seatac, Washington"
944,3095,"UPS Courier Hub, Seattle, Washington"
945,3099,"Port of Puget Sound, Seattle, Washington"
946,3099,"Port of Puget Sound, Seattle, Washington"
947,3101,"Juneau, Alaska"
948,3101,"Juneau, Alaska"
949,3102,"Ketchikan, Alaska"
950,3102,"Ketchikan, Alaska"
951,3103,"Skagway, Alaska"
952,3103,"Skagway, Alaska"
953,3104,"Alcan, Alaska"
954,3104,"Alcan, Alaska"
955,3105,"Wrangell, Alaska"
956,3105,"Wrangell, Alaska"
957,3106,"Dalton Cache, Alaska"
958,3106,"Dalton Cache, Alaska"
959,3111,"Fairbanks, Alaska"
960,3115,"Sitka, Alaska"
961,3124,"Pelican, Alaska"
962,3126,"Anchorage, Alaska"
963,3127,"Kodiak, Alaska"
964,3181,"Saint Paul Airport, Anchorage, Alaska"
965,3181,"Saint Paul Airport, Anchorage, Alaska"
966,3195,"Federal Express Courier, Anchorage, Alaska"
967,3195,"Federal Express Courier Hub, Anchorage, Alaska"
968,3196,"UPS Courier Hub, Anchorage, Alaska"
969,3196,"UPS Courier Hub, Anchorage, Alaska"
970,3201,"Honolulu, Hawaii"
971,3201,"Honolulu, Hawaii"
972,3202,"Hilo, Hawaii"
973,3202,"Hilo, Hawaii"
974,3203,"Kahului, Hawaii"
975,3203,"Kahului, Hawaii"
976,3204,"NawiliwiliPort Allen, Hawaii"
977,3204,"Nawiliwili-Port Allen, Hawaii"
978,3205,"Honolulu International Airport, Honolulu, Hawaii"
979,3205,"Honolulu International Airport, Honolulu, Hawaii"
980,3206,"Kona, Hawaii"
981,3206,"Kona, Hawaii"
982,3207,"Guam Preclearance, San Francisco, California"
983,3207,"Guam Preclearance, Tamuning, Guam"
984,3208,"North Mariana Island, Guam"
985,3208,"North Mariana Island, Guam"
986,3209,"American Samoa, Guam"
987,3209,"American Samoa, Guam"
988,3210,Guam
989,3210,"Guam, Maite, Guam"
990,3211,"Saipan, Tamuning, Guam"
991,3212,"Tinian, Tamuning, Guam"
992,3213,"Rota, Tamuning, Guam"
993,3279,"Honolulu International Airport, Honolulu, Hawaii"
994,3279,"FedEx ECCF, Honolulu, Hawaii"
995,3295,"Honolulu Airport, Honolulu, Hawaii"
996,3301,"Raymond, Montana"
997,3301,"Raymond, Montana"
998,3302,"Eastport, Idaho"
999,3302,"Eastport, Idaho"
1000,3303,"Salt Lake City, Utah"
1001,3303,"Salt Lake City, Utah"
1002,3304,"Great Falls, Montana"
1003,3304,"Great Falls, Montana"
1004,3305,"Butte, Montana"
1005,3305,"Butte, Montana"
1006,3306,"Turner, Montana"
1007,3306,"Turner, Montana"
1008,3307,"Denver, Coloroda"
1009,3307,"Denver, Colorado"
1010,3308,"Porthill, Idaho"
1011,3308,"Porthill, Idaho"
1012,3309,"Scoby, Montana"
1013,3309,"Scobey, Montana"
1014,3310,"Sweetgrass, Montana"
1015,3310,"Sweetgrass, Montana"
1016,3312,"Whitetail, Montana"
1017,3316,"Piegan, Montana"
1018,3316,"Piegan, Montana"
1019,3317,"Opheim, Montana"
1020,3317,"Opheim, Montana"
1021,3318,"Roosville, Montana"
1022,3318,"Roosville, Montana"
1023,3319,"Morgan, Montana"
1024,3319,"Morgan, Montana"
1025,3321,"Whitlash, Montana"
1026,3321,"Whitlash, Montana"
1027,3322,"Del Bonita, Montana"
1028,3322,"Del Bonita, Montana"
1029,3323,"Wildhorse, Montana"
1030,3323,"Wildhorse, Montana"
1031,3324,"Kalispell Airport, Montana"
1032,3324,"Kalispell Airport, Montana"
1033,3325,"Willow Creek, Montana"
1034,3325,"Willow Creek, Montana"
1035,3326,"Billings, Montana"
1036,3326,"Billings, Montana"
1037,3327,"Vancouver, BC, Canada"
1038,3327,"Vancouver, BC, Canada"
1039,3328,"Calgary, Alberta, Canada"
1040,3328,"Calgary, Alberta, Canada"
1041,3329,"Edmonton, Alberta, Canada"
1042,3329,"Edmonton, Alberta, Canada"
1043,3331,"Opheim, Montana"
1044,3348,"Helena, Montana"
1045,3348,"Helena, Montana"
1046,3350,"Border Patrol Sector, Havre, Montana"
1047,3350,"Border Patrol Sector HQ, Havre, Montana"
1048,3351,"Havre Montana Border Patrol, Havre, Montana"
1049,3351,"Havre Montana Border Patrol, Havre, Montana"
1050,3352,"Malta Montana Border Patrol, Malta, Montana"
1051,3352,"Malta Montana Border Patrol, Malta, Montana"
1052,3353,"Billings Border Patrol, Billings Montana"
1053,3353,"Billings Border Patrol, Billings Montana"
1054,3354,"Twin Falls Border Patrol, Twin Falls, Idaho"
1055,3354,"Twin Falls Border Patrol, Twin Falls, Idaho"
1056,3355,"Shelby Montana Border Patrol, Shelby, Montana"
1057,3356,"Sweetgrass Montana Border Patrol, Sweetgrass, Montana"
1058,3357,"St. Mary Montana Border Patrol, Babb, Montana"
1059,3358,"Plentywood Montana Border Patrol, Plentywood, Montana"
1060,3359,"Scobey Montana Border Patrol, Scobey, Montana"
1061,3381,"Missoula User Fee Airport, Missoula, Montana"
1062,3382,"Natrona County International Airport, Wyoming"
1063,3383,"Jeffco User Fee Airport, Broofield, Colorado"
1064,3383,"Jeffco User Fee Airport, Broofield, Colorado"
1065,3384,"Arapahoe County Public Airport, Englewood, Colorado"
1066,3384,"Centennial Airport, Englewood, Colorado"
1067,3385,"Eagle County Regional Airport, Gypsum, Colorado"
1068,3385,"Eagle County Regional Airport, Gypsum, Colorado"
1069,3386,"Bozeman Yellowstone User Fee Airport, Belgrade, Montana"
1070,3401,"Pembina, North Dakota"
1071,3401,"Pembina, North Dakota"
1072,3403,"Portal, North Dakota"
1073,3403,"Portal, North Dakota"
1074,3404,"Neche, North Dakota"
